issue_date,all,location,age_days,old,date_extract,veryold,State,id,key
"2022-04-07","!FDC 2/5108 MIA ODP MIAMI INTL, MIAMI, FL.\nTAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 18...\nTAKEOFF MINIMUMS: RWY 8L, STANDARD WITH MINIMUM CLIMB OF 382FT PER\nNM TO 1400 (12-002209/12-085482). RWY 8R, STANDARD WITH MINIMUM\nCLIMB OF 326FT PER NM TO 1400 (12-085482). RWY 9, STANDARD WITH\nMINIMUM CLIMB OF 493FT PER NM TO 1400 (12-085482). RWY 12, 300-1\n1/4 OR STANDARD WITH MINIMUM CLIMB OF 455FT PER NM TO 310\n(2021-ASO-25457 THRU 25469-OE). TAKEOFF OBSTACLE NOTES: RWY 8R,\nTEMPORARY CRANES BEGINNING 1351FT FROM DER, 613FT RIGHT OF\nCENTERLINE, 100FT AGL/106FT MSL (2019-ASO-982, 984, 985-NRA). RWY\n27, TEMPORARY CRANES BEGINNING 2279FT FROM DER, 594FT LEFT OF\nCENTERLINE, 90FT AGL/95FT MSL\n(2020-ASO-27282/29974/29975/29995/30000-OE). ALL OTHER DATA REMAINS\nAS PUBLISHED. 2204071618-2207131618EST\nCREATED: 07 Apr 2022 16:18:00 \nSOURCE: KDZZNAXX","KMIA",55,0,"2022-06-01",0,"USA","!FDC 2/5108","15325#!FDC 2/5108#KMIA#2022-06-01"
"2022-01-19","!PSP 01/007 PSP AD AP RDO ALTIMETER UNREL. AUTOLAND, HUD TO TOUCHDOWN, ENHANCED FLT VISION SYSTEMS TO TOUCHDOWN, HEL OPS REQUIRING RDO ALTIMETER DATA TO INCLUDE HOVER AUTOPILOT MODES AND CAT A/B/PERFORMANCE CLASS TKOF AND LDG NOT AUTHORIZED EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS DIRECTIVES 2021-23-12, 2021-23-13 2201190501-2401190501\nCREATED: 13 Jan 2022 08:43:00 \nSOURCE: KRALYFYX","KPSP",133,1,"2022-06-01",0,"USA","!PSP 01/007","15522#!PSP 01/007#KPSP#2022-06-01"
"2022-05-19","!FSM 05/050 FSM NAV ILS RWY 08 U/S 2205191259-2304182000\nCREATED: 19 May 2022 12:59:00 \nSOURCE: MOCC","KFSM",13,0,"2022-06-01",0,"USA","!FSM 05/050","15005#!FSM 05/050#KFSM#2022-06-01"
"2022-01-19","!PWT 01/045 PWT AD AP RDO ALTIMETER UNREL. AUTOLAND, HUD TO TOUCHDOWN, ENHANCED FLT VISION SYSTEMS TO TOUCHDOWN, HEL OPS REQUIRING RDO ALTIMETER DATA TO INCLUDE HOVER AUTOPILOT MODES AND CAT A/B/PERFORMANCE CLASS TKOF AND LDG NOT AUTHORIZED EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS DIRECTIVES 2021-23-12, 2021-23-13 2201190501-2401190501\nCREATED: 13 Jan 2022 08:45:00 \nSOURCE: KSEAYFYX","KPWT",133,1,"2022-06-01",0,"USA","!PWT 01/045","7385#!PWT 01/045#KPWT#2022-06-01"
"2022-06-04","!AGC 06/002 AGC AIRSPACE UAS WI AN AREA DEFINED AS .2NM RADIUS OF 402646N0800017W (5.7NM NW AGC) SFC-400FT AGL 2206040130-2206040430\nCREATED: 01 Jun 2022 16:38:00 \nSOURCE: KAOOYFYX","KAGC",-3,0,"2022-06-01",0,"USA","!AGC 06/002","2665#!AGC 06/002#KAGC#2022-06-01"
"2022-06-01","!MLI 06/005 MLI SVC TWR CLSD MNT 119.4 2206012100-2206012200\nCREATED: 01 Jun 2022 18:51:00 \nSOURCE: KIKKYFYX","KMLI",0,0,"2022-06-01",0,"USA","!MLI 06/005","6555#!MLI 06/005#KMLI#2022-06-01"
"2022-06-01","!CXO 05/583 ZHU AIRSPACE RDO ALTIMETER UNREL WI AN AREA DEFINED AS 265534N0985435W (LRD132042.9) TO 270344N0981353W (MFE352053.3) TO 264610N0970854W (HRL035042.3) TO 262937N0970446W (HRL058034.7) TO 255742N0971043W (BRO069010.9) TO 255642N0972023W (BRO048002.3) TO 255050N0972520W (BRO200005.3) TO 260206N0974131W (HRL185011.9) TO 260343N0975701W (MFE104017.0) TO 260327N0981112W (MFE148007.6) TO 260949N0982314W (MFE257007.9) TO 261607N0983835W (MFE276022.4) TO 261617N0984147W (MFE275025.2) TO 263229N0985150W (MFE294040.1) TO POINT OF ORIGIN SFC-5000FT AGL. HEL OPS REQUIRING RDO ALTIMETER DATA TO INCLUDE OFFSHORE INSTRUMENT OPS, HOVER AUTOPILOT MODES, SAR AUTOPILOT MODES, AND CAT A/B/PERFORMANCE CLASS TKOF AND LDG NOT AUTHORIZED EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS DIRECTIVE 2021-23-13 2206010401-2406010401\nCREATED: 25 May 2022 04:04:00 \nSOURCE: KCXOYFYX","KZHU",0,0,"2022-06-01",0,"USA","!CXO 05/583","31851#!CXO 05/583#KZHU#2022-06-01"
"2022-01-13","!HOT 01/013 HOT RWY 13 DECLARED DIST: TORA 3210FT TODA 4098FT ASDA 4098FT LDA 4098FT. 2201132036-PERM\nCREATED: 13 Jan 2022 20:36:00 \nSOURCE: HOT","KHOT",139,1,"2022-06-01",0,"USA","!HOT 01/013","5108#!HOT 01/013#KHOT#2022-06-01"
"2022-04-18","!PWM 04/058 PWM TWY D CLSD 2204181200-2206130945\nCREATED: 18 Apr 2022 11:01:00 \nSOURCE: PWM","KPWM",44,0,"2022-06-01",0,"USA","!PWM 04/058","15479#!PWM 04/058#KPWM#2022-06-01"
"2022-04-22","!HRL 04/028 HRL OBST TOWER LGT (ASR 1051820) 262718.20N0974915.40W (16.2NM NNW HRL) 375.0FT (335.0FT AGL) U/S 2204222330-2206062329\nCREATED: 22 Apr 2022 23:29:00 \nSOURCE: HRL","KHRL",40,0,"2022-06-01",0,"USA","!HRL 04/028","5066#!HRL 04/028#KHRL#2022-06-01"
"2022-05-23","!BFI 05/049 BFI RWY 32L RWY END ID LGT U/S 2205231512-2206302359\nCREATED: 23 May 2022 15:10:00 \nSOURCE: BFI","KBFI",9,0,"2022-06-01",0,"USA","!BFI 05/049","18902#!BFI 05/049#KBFI#2022-06-01"
"2020-09-30","!FDC 0/5438 ZAN AK..ROUTE ZAN.\nT222 BETHEL (BET) VORTAC, AK TO ALIEN, AK DISREGARD DME EXCEPT FOR\nACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS.\nBET VORTAC RESTRICTION. 2009302255-2209302246EST\nCREATED: 30 Sep 2020 22:55:00 \nSOURCE: KDZZNAXX","PAZA",609,0,"2022-06-01",1,"USA","!FDC 0/5438","28544#!FDC 0/5438#PAZA#2022-06-01"
"2022-06-01","!STJ 06/003 STJ RWY 17 RWY END ID LGT U/S 2206011247-2206032000EST\nCREATED: 01 Jun 2022 12:46:00 \nSOURCE: MOCC","KSTJ",0,0,"2022-06-01",0,"USA","!STJ 06/003","8167#!STJ 06/003#KSTJ#2022-06-01"
"2022-05-04","!FDC 2/8663 PHX IAP PHOENIX SKY HARBOR INTL,\nPHOENIX, AZ.\nRNAV (RNP) Z RWY 26, ORIG-C...\nRNP 0.30 DA 1709/HAT 574 ALL CATS, VISIBILITY ALL CATS 1 5/8.\nTEMPORARY CRANE 1466 MSL 1.01NM NE OF RWY 26 (2021-AWP-1803-OE).\n2205041054-2207051054EST\nCREATED: 04 May 2022 10:54:00 \nSOURCE: KDZZNAXX","KPHX",28,0,"2022-06-01",0,"USA","!FDC 2/8663","7581#!FDC 2/8663#KPHX#2022-06-01"
"2021-08-05","!FDC 1/2475 ZOA CA..ROUTE ZOA.\nV107, V301 COMMO, CA MCA 4500 NORTHWESTBOUND.\n2108052019-2308032019EST\nCREATED: 05 Aug 2021 20:20:00 \nSOURCE: KDZZNAXX","KZOA",300,1,"2022-06-01",0,"USA","!FDC 1/2475","35623#!FDC 1/2475#KZOA#2022-06-01"
"2022-05-10","!GSP 05/018 GSP OBST TOWER LGT (ASR 1014479) 344808.00N0820760.00W (6.9NM SE GSP) 1013.8FT (210.0FT AGL) U/S 2205102230-2208080400\nCREATED: 10 May 2022 22:29:00 \nSOURCE: GSP","KGSP",22,0,"2022-06-01",0,"USA","!GSP 05/018","4739#!GSP 05/018#KGSP#2022-06-01"
"2022-04-29","!LGB 04/050 LGB TWY L BTN UPS RAMP AND TWY L1 CLSD 2204291457-2206101315\nCREATED: 29 Apr 2022 15:02:00 \nSOURCE: KHHRYFYX","KLGB",33,0,"2022-06-01",0,"USA","!LGB 04/050","5988#!LGB 04/050#KLGB#2022-06-01"
"2022-03-19","M0180/22 NOTAMN \nQ) ZFW/QMNXX/IV/NBO/A/000/999/3524N09723W005 A) KTIK B) 2203190346 C) 2206152359\nE) RAMP 552 ACW RAMP CAUTION MEN AND CONSTRUCTION EQUIPMENT\n OPERATING ON EAST END OF NORTH RAMP\nCREATED: 19 Mar 2022 03:45:00 \nSOURCE: KTIK","KTIK",74,0,"2022-06-01",0,"USA","M0180/22","8751#M0180/22#KTIK#2022-06-01"
"2022-06-01","!SUAC 06/027 ZMP AIRSPACE R5403A ACT 8000FT-9999FT 2206011330-2206012230\nCREATED: 01 Jun 2022 07:35:00 \nSOURCE: KDCAYXYX","KZMP",0,0,"2022-06-01",0,"USA","!SUAC 06/027","34702#!SUAC 06/027#KZMP#2022-06-01"
"2022-01-08","!FDC 2/2122 MCI IAP KANSAS CITY INTL, KANSAS CITY, MO.\nILS OR LOC RWY 19L, AMDT 2C...\nS-ILS 19L DA 1331/HAT 336 ALL CATS. VIS RVR 2600 ALL CATS. \nS-LOC 19L MDA 1420/HAT 425 ALL CATS. VIS CAT C/D RVR 4000.\nVDP AT (I-DYH) 2.93 DME; DISTANCE VDP TO THLD 1.20  MILES.\nTEMPORARY CRANES, UP TO 1140MSL, BEGINNING 1084FT NE OF APCH END\nRWY 19L AND 1126FT NORTH OF APCH END RWY 19L (2020-ACE-2382 THRU\n2388 AND 2788 THRU 2791-NRA).\n2201082203-2208202203EST\nCREATED: 08 Jan 2022 22:03:00 \nSOURCE: KDZZNAXX","KMCI",144,1,"2022-06-01",0,"USA","!FDC 2/2122","6276#!FDC 2/2122#KMCI#2022-06-01"
"2022-01-19","!LAN 01/565 LAN AD AP RDO ALTIMETER UNREL. AUTOLAND, HUD TO TOUCHDOWN, ENHANCED FLT VISION SYSTEMS TO TOUCHDOWN, HEL OPS REQUIRING RDO ALTIMETER DATA TO INCLUDE HOVER AUTOPILOT MODES AND CAT A/B/PERFORMANCE CLASS TKOF AND LDG NOT AUTHORIZED EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS DIRECTIVES 2021-23-12, 2021-23-13 2201190501-2401190501\nCREATED: 13 Jan 2022 12:55:00 \nSOURCE: KLANYFYX","KLAN",133,1,"2022-06-01",0,"USA","!LAN 01/565","15209#!LAN 01/565#KLAN#2022-06-01"
"2022-04-08","!CLL 04/010 CLL OBST TOWER LGT (ASR 1002417) 303815.70N0962409.80W (3.6NM NW CLL) 564.0FT (229.0FT AGL) U/S 2204080530-2207070400\nCREATED: 08 Apr 2022 05:29:00 \nSOURCE: CLL","KCLL",54,0,"2022-06-01",0,"USA","!CLL 04/010","3442#!CLL 04/010#KCLL#2022-06-01"
"2022-05-31","!DSM 05/129 DSM RWY 31 LEAD OFF CL MARKINGS AT TWY D2 OBSC 2205311043-2206302300\nCREATED: 31 May 2022 10:42:00 \nSOURCE: DSM","KDSM",1,0,"2022-06-01",0,"USA","!DSM 05/129","3950#!DSM 05/129#KDSM#2022-06-01"
"2022-05-31","!HSV 05/062 HSV TWY J NO ENTRY SIGN LGT U/S 2205310921-2206172200\nCREATED: 31 May 2022 09:20:00 \nSOURCE: HSV","KHSV",1,0,"2022-06-01",0,"USA","!HSV 05/062","5045#!HSV 05/062#KHSV#2022-06-01"
"2022-05-31","!FDC 2/2140 JAC ODP JACKSON HOLE, JACKSON, WY.\nGEYSER FIVE DEPARTURE ...\nTETON THREE DEPARTURE...\nDEPARTURE PROCEDURE NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV\nSYSTEM WITH GPS,\nJAC VOR OUT OF SERVICE. 2205312103-2206292103EST\nCREATED: 31 May 2022 21:04:00 \nSOURCE: KDZZNAXX","KJAC",1,0,"2022-06-01",0,"USA","!FDC 2/2140","5600#!FDC 2/2140#KJAC#2022-06-01"
"2022-06-01","!FDC 2/2283 SFO IAP SAN FRANCISCO INTL,\nSAN FRANCISCO, CA.\nILS OR LOC RWY 19L, AMDT 22A...\nMISSED APPROACH: CLIMB TO 520 THEN CLIMBING LEFT TURN TO 3000\nDIRECT SJC VOR/DME AND HOLD,\nSFO VOR OUT OF SERVICE. 2206012200-2206080216EST\nCREATED: 01 Jun 2022 02:16:00 \nSOURCE: KDZZNAXX","KSFO",0,0,"2022-06-01",0,"USA","!FDC 2/2283","19279#!FDC 2/2283#KSFO#2022-06-01"
"2021-12-30","!MRY 12/051 MRY OBST CRANE (ASN 2021-AWP-5260-OE) 363432N1214913W (1.3NM ESE MRY) 317FT (105FT AGL) NOT LGTD 2112302345-2209012359EST\nCREATED: 30 Dec 2021 23:45:00 \nSOURCE: MRY","KMRY",153,1,"2022-06-01",0,"USA","!MRY 12/051","6291#!MRY 12/051#KMRY#2022-06-01"
"2022-06-01","!SUAC 06/096 ZKC AIRSPACE CANNON B MOA ACT 100FT UP TO BUT NOT INCLUDING FL180 2206012101-2206012130\nCREATED: 01 Jun 2022 15:05:00 \nSOURCE: KDCAYXYX","KZKC",0,0,"2022-06-01",0,"USA","!SUAC 06/096","32602#!SUAC 06/096#KZKC#2022-06-01"
"2022-06-03","!SUAW 06/053 ZLA AIRSPACE LGT OUT/NIGHT VISION GOGGLE TRAINING DESERT MOA ACT 100FT UP TO BUT NOT INCLUDING FL180 2206030430-2206031030\nCREATED: 01 Jun 2022 04:35:00 \nSOURCE: KDCAYXYX","KZLA",-2,0,"2022-06-01",0,"USA","!SUAW 06/053","33902#!SUAW 06/053#KZLA#2022-06-01"
"2022-06-01","!ABQ 05/278 ZAB AIRSPACE RDO ALTIMETER UNREL WI AN AREA DEFINED AS 311853N1051617W (HUP149016.2) TO 311956N1042956W (SFL118039.1) TO 304253N1043156W (MRF299038.9) TO 304531N1050814W (HUP154050.2) TO POINT OF ORIGIN SFC-5000FT AGL. HEL OPS REQUIRING RDO ALTIMETER DATA TO INCLUDE OFFSHORE INSTRUMENT OPS, HOVER AUTOPILOT MODES, SAR AUTOPILOT MODES, AND CAT A/B/PERFORMANCE CLASS TKOF AND LDG NOT AUTHORIZED EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS DIRECTIVE 2021-23-13 2206010401-2406010401\nCREATED: 25 May 2022 04:04:00 \nSOURCE: KABQYFYX","KZAB",0,0,"2022-06-01",0,"USA","!ABQ 05/278","28114#!ABQ 05/278#KZAB#2022-06-01"
"2022-05-09","!LNS 05/003 LNS OBST TOWER LGT (ASR 1026696) 401056.00N0760828.00W (7.9NM ENE LNS) 956.0FT (356.0FT AGL) U/S 2205091232-2206092300\nCREATED: 09 May 2022 12:31:00 \nSOURCE: KIPTYFYX","KLNS",23,0,"2022-06-01",0,"USA","!LNS 05/003","6014#!LNS 05/003#KLNS#2022-06-01"
"2022-06-01","M0283/22 NOTAMN \nQ) ZHU/QFAXX/IV/NBO/A/000/999/3108N09742W005 A) KHLR B) 2206011200 C) 2206110100 D) DLY 1200-0100\nE) AERODROME LS-CS, ROZ, SHADOW UAS OPS, LAUNCH AND RECOVERY FROM\n LS-CS AND WITHIN THE LS-CS ROZ, SURF TO 8,500FT MSL. SHADOW UAS\n OPERATIONS WITHIN R-6302 A, B, C, D, 5,500 FT MSL TO 8,500 FT MSL.\n EAST SIDE REDLINE CLOSED IN TA 15 DURING OPS, CONTACT UNIT:\n DIREWOLF A/A 64.35 SC/PT FOR STATUS. POC: CW2 LOWE (865) 466-9587.\nCREATED: 31 May 2022 15:43:00 \nSOURCE: KGRK","KHLR",0,0,"2022-06-01",0,"USA","M0283/22","5079#M0283/22#KHLR#2022-06-01"
"2022-06-05","M0162/22 NOTAMN \nQ) ZLA/QFUAU/IV/NBO/A/000/999/3347N11803W005 A) KSLI B) 2206050001 C) 2206192359\nE) AERODROME POL HOURS FROM 05JUN22-18JUN22 MONDAY AND FRIDAY\n 0700-1530 LCL, TUESDAY-THURSDAY 0700-1700 LCL\nCREATED: 31 May 2022 22:58:00 \nSOURCE: KSLI","KSLI",-4,0,"2022-06-01",0,"USA","M0162/22","8501#M0162/22#KSLI#2022-06-01"
"2022-05-26","M0339/22 NOTAMR M0143/22\nQ) ZAU/QGXGM/V/M/A/000/999/4356N09015W005 A) KVOK B) 2205261331 C) 2208192100\nE) RWY 27 HOLDING POSITION SIGN EAST SIDE NOT LGTD AT TWY B\nCREATED: 26 May 2022 13:30:00 \nSOURCE: KVOK","KVOK",6,0,"2022-06-01",0,"USA","M0339/22","15780#M0339/22#KVOK#2022-06-01"
"2022-04-13","!MIA 04/115 MIA OBST CRANE (ASN 2022-ASO-3672-OE) 254429N0801743W (3.2NM S MIA) 281FT (274FT AGL) FLAGGED 2204131100-2209202100\nCREATED: 12 Apr 2022 14:16:00 \nSOURCE: MIA","KMIA",49,0,"2022-06-01",0,"USA","!MIA 04/115","15293#!MIA 04/115#KMIA#2022-06-01"
"2021-09-02","!FDC 1/0933 ZJX AL..ROUTE ZJX ZTL.\nV521, V7 SKIPO, AL TO BANBI, AL MOCA 2000.\n2109021851-2309021851EST\nCREATED: 02 Sep 2021 18:54:00 \nSOURCE: KDZZNAXX","KZJX",272,1,"2022-06-01",0,"USA","!FDC 1/0933","32526#!FDC 1/0933#KZJX#2022-06-01"
"2022-04-09","M0373/22 NOTAMN \nQ) ZHN/QFAXX/IV/NBO/A/000/999/2128N15802W005 A) PHHI B) 2204090403 C) 2207060900\nE) AERODROME LIGHTNING RADIO UTILIZING TACTICAL RADIOS. POSSIBLE\n DEGRADED COVERAGE IN MTFA AND TFTA-BLUE SECTOR COMMUNICATIONS\n EXTREMELY LIMITED. IF COMMUNICATIONS UNSUCCESSFUL, CLIMB TO\n ALTITUDE OR RELAY THROUGH OTHER ACFT\nCREATED: 09 Apr 2022 04:03:00 \nSOURCE: PHHI","PHHI",53,0,"2022-06-01",0,"USA","M0373/22","11545#M0373/22#PHHI#2022-06-01"
"2021-12-13","!SDM 12/017 SDM AIRSPACE SEE PGY 12/011 UAS DLY SR-SS\n 2112131441-2212100042\nCREATED: 10 Dec 2021 14:41:00 \nSOURCE: KDCAYFYX","KSDM",170,1,"2022-06-01",0,"USA","!SDM 12/017","8163#!SDM 12/017#KSDM#2022-06-01"
"2021-10-29","!MKE 10/273 MKE TWY H SFC PAINTED HLDG PSN SIGNS FOR APCH END RWY 25R SOUTH SIDE NOT STD 2110291636-2210292359\nCREATED: 29 Oct 2021 16:36:00 \nSOURCE: MKE","KMKE",215,1,"2022-06-01",0,"USA","!MKE 10/273","6709#!MKE 10/273#KMKE#2022-06-01"
"2022-05-19","!FSM 05/051 FSM RWY 26 PAPI U/S 2205191301-2304182000\nCREATED: 19 May 2022 13:01:00 \nSOURCE: MOCC","KFSM",13,0,"2022-06-01",0,"USA","!FSM 05/051","15004#!FSM 05/051#KFSM#2022-06-01"
"2022-01-19","!IPT 01/259 MQS AD AP RDO ALTIMETER UNREL. AUTOLAND, HUD TO TOUCHDOWN, ENHANCED FLT VISION SYSTEMS TO TOUCHDOWN, HEL OPS REQUIRING RDO ALTIMETER DATA TO INCLUDE HOVER AUTOPILOT MODES AND CAT A/B/PERFORMANCE CLASS TKOF AND LDG NOT AUTHORIZED EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS DIRECTIVES 2021-23-12, 2021-23-13 2201190501-2401190501\nCREATED: 13 Jan 2022 12:20:00 \nSOURCE: KIPTYFYX","KMQS",133,1,"2022-06-01",0,"USA","!IPT 01/259","6864#!IPT 01/259#KMQS#2022-06-01"
"2022-05-02","M0268/22 NOTAMN \nQ) ZNY/QXXXX/IV/NBO/A/000/999/4002N07421W005 A) KNEL B) 2205021518 C) 2207310400\nE) AERODROME PAPI OTS\nCREATED: 02 May 2022 15:18:00 \nSOURCE: KNEL","KNEL",30,0,"2022-06-01",0,"USA","M0268/22","6950#M0268/22#KNEL#2022-06-01"
"2022-05-28","!SKF 05/013 SKF OBST TOWER LGT (ASR 1061697) 291716.60N0983945.50W (7.2NM SW SKF) 939.0FT (308.1FT AGL) U/S 2205280259-2206270258\nCREATED: 28 May 2022 02:58:00 \nSOURCE: SKF","KSKF",4,0,"2022-06-01",0,"USA","!SKF 05/013","15625#!SKF 05/013#KSKF#2022-06-01"
"2022-05-05","M0359/22 NOTAMR M0358/22\nQ) ZOA/QMAHW/IV/NBO/A/000/999/3908N12126W005 A) KBAB B) 2205051300 C) 2207020030 D) DLY 1300-0030\nE) USE CAUTION: MEN & EQUIPMENT LOCATED NORTH OF TWY L ON APRON\n SHOULDER. EQUIPMENT LOCATED IN THE AREA AT ALL TIMES. EARTH &\n MATERIAL PILES UP TO 8' IN HEIGHT MAY BE PRESENT.\nCREATED: 05 May 2022 00:27:00 \nSOURCE: KBAB","KBAB",27,0,"2022-06-01",0,"USA","M0359/22","14817#M0359/22#KBAB#2022-06-01"
"2022-05-31","L0064/22 NOTAMN \nQ) ZTL/QXXXX/IV/NBO/A/000/999/3219N08459W005 A) KLSF B) 2205311649 C) 2207142300\nE) TWY K RENAMED TWY A\nCREATED: 31 May 2022 16:48:00 \nSOURCE: KLSF","KLSF",1,0,"2022-06-01",0,"USA","L0064/22","5666#L0064/22#KLSF#2022-06-01"
"2021-09-23","!FDC 1/2423 KVL IAP KIVALINA, KIVALINA, AK.\nRNAV (GPS) RWY 30, AMDT 1B...\nCHANGE TDZE TO READ 18. LNAV MDA 380/HAT 362.\n2109231504-2309231503EST\nCREATED: 23 Sep 2021 15:04:00 \nSOURCE: KDZZNAXX","PAVL",251,1,"2022-06-01",0,"USA","!FDC 1/2423","11413#!FDC 1/2423#PAVL#2022-06-01"
"2022-06-03","!HRL 06/004 HRL COM REMOTE COM OUTLET 122.35 U/S 2206030500-2206031100\nCREATED: 01 Jun 2022 18:01:00 \nSOURCE: MOCC","KHRL",-2,0,"2022-06-01",0,"USA","!HRL 06/004","5057#!HRL 06/004#KHRL#2022-06-01"
"2022-05-24","M0419/22 NOTAMR M0360/22\nQ) ZDV/QXXXX/IV/NBO/A/000/999/4408N10306W005 A) KRCA B) 2205241639 C) 2207312300\nE) DIRECTIONAL SIGNS ON TAXIWAY BRAVO, TAXIWAY DELTA EAST AND\n TAXIWAY DELTA WEST UNLIT.\nCREATED: 24 May 2022 16:38:00 \nSOURCE: KRCA","KRCA",8,0,"2022-06-01",0,"USA","M0419/22","7800#M0419/22#KRCA#2022-06-01"
"2022-01-19","!IKK 01/204 IKK AD AP RDO ALTIMETER UNREL. AUTOLAND, HUD TO TOUCHDOWN, ENHANCED FLT VISION SYSTEMS TO TOUCHDOWN, HEL OPS REQUIRING RDO ALTIMETER DATA TO INCLUDE HOVER AUTOPILOT MODES AND CAT A/B/PERFORMANCE CLASS TKOF AND LDG NOT AUTHORIZED EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS DIRECTIVES 2021-23-12, 2021-23-13 2201190501-2401190501\nCREATED: 13 Jan 2022 13:12:00 \nSOURCE: KIKKYFYX","KIKK",133,1,"2022-06-01",0,"USA","!IKK 01/204","5469#!IKK 01/204#KIKK#2022-06-01"
"2022-05-23","!IND 05/083 IND OBST RIG (ASN 2021-AGL-5810-NRA) 394256N0861628W (0.9NM E IND) 838FT (60FT AGL) FLAGGED 2205231100-2208222300\nCREATED: 16 May 2022 13:26:00 \nSOURCE: IND","KIND",9,0,"2022-06-01",0,"USA","!IND 05/083","5356#!IND 05/083#KIND#2022-06-01"
"2022-03-09","!CRP 03/012 CRP OBST TOWER LGT (ASR UNKNOWN) 275014.30N0973158.60W (10NM NNW CRP) UNKNOWN (350FT AGL) U/S 2203090710-2206302359\nCREATED: 09 Mar 2022 07:10:00 \nSOURCE: KSJTYFYX","KCRP",84,0,"2022-06-01",0,"USA","!CRP 03/012","14859#!CRP 03/012#KCRP#2022-06-01"
"2022-04-18","!PWM 04/028 PWM RWY 11/29 WIP RESURFACING 2204181200-2206130945\nCREATED: 12 Apr 2022 17:29:00 \nSOURCE: PWM","KPWM",44,0,"2022-06-01",0,"USA","!PWM 04/028","15484#!PWM 04/028#KPWM#2022-06-01"
"2022-04-07","!FDC 2/5040 DUT IAP UNALASKA, UNALASKA, AK.\nNDB-A, AMDT 3...\nCHART NOTE: CIRCLING NA NORTHEAST OF RWY 13-31. DELETE NOTE:\nCIRCLING NA NORTHEAST OF RWY 12-30.\nTHIS IS NDB-A, AMDT 3A. 2204071305-PERM\nCREATED: 07 Apr 2022 13:05:00 \nSOURCE: KDZZNAXX","PADU",55,0,"2022-06-01",0,"USA","!FDC 2/5040","11341#!FDC 2/5040#PADU#2022-06-01"
"2022-01-19","!FDC 2/3816 AUS IAP AUSTIN-BERGSTROM INTL, AUSTIN, TX.\nILS RWY 18L (SA CAT I), AMDT 4 ...\nILS RWY 36R (SA CAT I - II), AMDT 4B ...\nILS RWY 18L (CAT II - III), AMDT 4 ...\nPROCEDURE NA EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF\nCOMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS\nDIRECTIVES 2021-23-12, 2021-23-13 2201190500-2401190506EST\nCREATED: 13 Jan 2022 05:07:00 \nSOURCE: KDZZNAXX","KAUS",133,1,"2022-06-01",0,"USA","!FDC 2/3816","2357#!FDC 2/3816#KAUS#2022-06-01"
"2022-05-19","!FDC 2/6296 WLK IAP SELAWIK, SELAWIK, AK.\nVOR RWY 22, AMDT 1D...\nVOR RWY 4, AMDT 1D...\nALTERNATE MINIMUMS NA,\nWLK VOR/DME UNMONITORED. 2205190306-2206190306EST\nCREATED: 19 May 2022 03:06:00 \nSOURCE: KDZZNAXX","PASK",13,0,"2022-06-01",0,"USA","!FDC 2/6296","11239#!FDC 2/6296#PASK#2022-06-01"
"2022-06-01","!FDC 2/1768 HOU SID WILLIAM P HOBBY, HOUSTON, TX.\nPALACIOS TWO DEPARTURE...\nFORT STOCKTON TRANSITION NA EXCEPT FOR AIRCRAFT EQUIPPED WITH\nSUITABLE RNAV SYSTEM WITH GPS,\nFST VORTAC OUT OF SERVICE. 2206011500-2206081557EST\nCREATED: 31 May 2022 15:57:00 \nSOURCE: KDZZNAXX","KHOU",0,0,"2022-06-01",0,"USA","!FDC 2/1768","5014#!FDC 2/1768#KHOU#2022-06-01"
"2022-05-06","!LNK 05/035 LNK APRON TXL G BTN TWY J AND TWY S CLSD EXC MIL OPS 2205061947-2210310500\nCREATED: 06 May 2022 19:51:00 \nSOURCE: KOLUYFYX","KLNK",26,0,"2022-06-01",0,"USA","!LNK 05/035","5857#!LNK 05/035#KLNK#2022-06-01"
