issue_date,all,location,age_days,old,date_extract,veryold,State,id,key
"2022-04-04","N0807/22 NOTAMN\nQ) YBBB/QNDAS/IV/BO/AE/000/999/1431S13223E150\nA) YPTN\nB) 2204040721 C) 2207042330 EST\nE) DME 'ITN' 110.7/44X NOT AVBL\nCREATED: 04 Apr 2022 07:21:00 \nSOURCE: YBBBZEZX","YPTN",58,0,"2022-06-01",0,"AUS","N0807/22","26472#N0807/22#YPTN#2022-06-01"
"2022-06-07","N1281/22 NOTAMN\nQ) YBBB/QNBAS/IV/BO/AE/000/999/1915S14646E170\nA) YBTL\nB) 2206072200 C) 2206090600\nE) NDB 'TVL' 276 NOT AVBL DUE MAINT\nCREATED: 24 May 2022 03:45:00 \nSOURCE: YBBBZEZX","YBTL",-6,0,"2022-06-01",0,"AUS","N1281/22","26324#N1281/22#YBTL#2022-06-01"
"2022-03-09","F0610/22 NOTAMR F0607/22\nQ) YMMM/QPAXX/I/NBO/A/000/999/3740S14451E005\nA) YMML\nB) 2203090629 C) PERM\nE) AIP DEP AND APCH(DAP) EAST YMML AMD\nAMD EXISTING LIGHTING CAUTION NOTE ON THE FLW STAR CHARTS TO READ:\nRWY 34 IS INDICATED BY RUNWAY THRESHOLD IDENTIFICATION LIGHTS,\nESSENDON AIRPORT 5NM SE OF ML.\nSTAR ARBEY SIX ALPHA ARRIVAL (RNAV) RWY 27/34\nSTAR BOYSE SEVEN ALPHA ARR (NON-JET)(RNAV) RWY09/34\nSTAR BOYSE SEVEN VICTOR ARRIVAL (NON-JET)(RNAV)\nSTAR LIZZI EIGHT ALPHA ARRIVAL (RNAV) RWY 09/34\nSTAR LIZZI EIGHT VICTOR ARRIVAL (RNAV)\nSTAR PORTS SIX ALPHA ARRIVAL (RNAV)\nSTAR WAREN SEVEN ALPHA ARRIVAL (RNAV) RWY 09/34\nSTAR WAREN SEVEN VICTOR ARRIVAL (RNAV)\nSTAR WENDY NINE ALPHA ARRIVAL (RNAV) RWY 09/34\nCREATED: 09 Mar 2022 06:29:00 \nSOURCE: YBBBZEZX","YMML",84,0,"2022-06-01",0,"AUS","F0610/22","26382#F0610/22#YMML#2022-06-01"
"2022-05-28","H3188/22 NOTAMR H2984/22\nQ) YMMM/QLXAS/IV/M/A/000/999/3357S15111E005\nA) YSSY\nB) 2205281845 C) 2206301900 EST\nE) TWY A CENTRE LINE LGT VACATING RWY 07/25 NOT AVBL DUE WIP\nCREATED: 28 May 2022 18:44:00 \nSOURCE: YBBBZEZX","YSSY",4,0,"2022-06-01",0,"AUS","H3188/22","26503#H3188/22#YSSY#2022-06-01"
"2022-01-27","J0202/22 NOTAMN\nQ) YBBB/QLAXX/IV/NBO/A/000/999/1035S14217E005\nA) YHID\nB) 2201270153 C) PERM\nE) AD AND APCH LGT AMD\nAMD TO READ\nRWY 26 PAPI(4)  PAL+AFRU 126.5  3.2 DEG 50FT  SDBY PWR AVBL\nAMD ENROUTE SUPPLEMENT AUSTRALIA (ERSA\nCREATED: 27 Jan 2022 01:53:00 \nSOURCE: YBBBZEZX","YHID",125,1,"2022-06-01",0,"AUS","J0202/22","16419#J0202/22#YHID#2022-06-01"
"2022-07-13","N1138/22 NOTAMN\nQ) YBBB/QPITT/I/BO/A/000/999/3248S15150E005\nA) YWLM\nB) 2207131600 C) 2207271600\nE) TRIGGER NOTAM AIP SUP H41/22\nWILLIAMTOWN DAP PROCEDURES FOR TEMPORARY DISPLACED THRESHOLD RWY 30\nAVBL FM AIRSERVICES WEBSITE\nWWW.AIRSERVICESAUSTRALIA.COM/AIP/AIP.ASP (LOWER CASE\nCREATED: 11 May 2022 23:57:00 \nSOURCE: YBBBZEZX","YWLM",-42,0,"2022-06-01",0,"AUS","N1138/22","14001#N1138/22#YWLM#2022-06-01"
"2022-05-31","E1264/22 NOTAMN\nQ) YMMM/QRRCA/IV/BO/W/000/220/3055S11509E038\nA) YMMM\nB) 2205312300 C) 2206030400\nD) 2205312300 TO 2206011500\n   2206012300 TO 2206021500\n   2206022300 TO 2206030400\nE) LANCELIN AIRSPACE R146A ACT (RA2) DUE MIL NON-FLYING\nF) SFC G) FL220\nCREATED: 26 May 2022 06:26:00 \nSOURCE: YBBBZEZX","YMMM",1,0,"2022-06-01",0,"AUS","E1264/22","34313#E1264/22#YMMM#2022-06-01"
"2022-06-05","J1839/22 NOTAMN\nQ) YBBB/QICCT/I/NBO/A/000/999/2723S15307E005\nA) YBBN\nB) 2206052300 C) 2206090530\nD) 2206052300 TO 2206060530\n   2206062300 TO 2206070530\n   2206072300 TO 2206080530\n   2206082300 TO 2206090530\nE) ILS 'IBA' 109.5 RWY 01R ON TEST, DO NOT USE\nFALSE INDICATIONS POSSIBLE\nEXC ON 30MIN PN FOR OPR RQMNTS\nCREATED: 27 May 2022 06:28:00 \nSOURCE: YBBBZEZX","YBBN",-4,0,"2022-06-01",0,"AUS","J1839/22","26332#J1839/22#YBBN#2022-06-01"
"2022-04-03","J1185/22 NOTAMN\nQ) YBBB/QMXLC/IV/M/A/000/999/3248S15150E005\nA) YWLM\nB) 2204031200 C) 2206170600\nE) TWY A BTN TWY K AND TWY B NOT AVBL\nEXC TO CODE A ACFT ONLY (MAX WINGSPAN UP TO BUT NOT INCLUDING 15M)\nTWY A TEMPO LIT WITH BLUE EDGE LGT\nACFT FM CIVIL APRON CAN EXP ALTN TAXI INSTRUCTIONS FM ATC\nFOR STS OF WORKS AREA CTC WORKS SAFETY OFFICER VIA TEL: 0402 373 996\nREFER METHOD OF WORKING PLAN 07/2022\nCREATED: 01 Apr 2022 09:11:00 \nSOURCE: YBBBZEZX","YWLM",59,0,"2022-06-01",0,"AUS","J1185/22","13995#J1185/22#YWLM#2022-06-01"
"2022-03-11","F0636/22 NOTAMR F3792/21\nQ) YMMM/QNNLF/IV/BO/AE/000/999/3140S11601E150\nA) YPEA\nB) 2203110650 C) 2206080000 EST\nE) TACAN 'PEA' 112.8/75X SUBJ TO INTRP\nCONE OF SILENCE 067 DEG INSTEAD OF 060 DEG \nINFORMATION LOSS MAY BE LONGER THAN EXPECTED\nCREATED: 11 Mar 2022 06:50:00 \nSOURCE: YBBBZEZX","YPEA",82,0,"2022-06-01",0,"AUS","F0636/22","13934#F0636/22#YPEA#2022-06-01"
"2022-06-03","H3264/22 NOTAMN\nQ) YMMM/QOBCE/IV/M/AE/000/999/4250S14731E005\nA) YMHB\nB) 2206032030 C) 2206040330\nE) OBST CRANE 120FT AMSL BRG 270 MAG 2634M FM ARP\nCREATED: 01 Jun 2022 07:10:00 \nSOURCE: YBBBZEZX","YMHB",-2,0,"2022-06-01",0,"AUS","H3264/22","26370#H3264/22#YMHB#2022-06-01"
"2022-05-31","H3234/22 NOTAMR H2056/22\nQ) YMMM/QMXLC/IV/M/A/000/999/3740S14451E005\nA) YMML\nB) 2205310501 C) 2208240600 EST\nE) TWY A BTN TWY E AND TWY T NOT AVBL DUE WIP\nTWY T BTN TWY S AND TWY F NOT AVBL \nREFER TO METHOD OF WORKING PLAN 2020-2 STAGE 14\nCREATED: 31 May 2022 05:01:00 \nSOURCE: YBBBZEZX","YMML",1,0,"2022-06-01",0,"AUS","H3234/22","26386#H3234/22#YMML#2022-06-01"
"2022-05-26","K0505/22 NOTAMR K0416/22\nQ) YBBB/QSTAH/IV/BO/E/000/999/2810S15330E005\nA) YBBB\nB) 2205260802 C) 2206301130 EST\nE) GOLD COAST AD (YBCG) TWR HR AMD\nATS HRS DAILY 1955-1130\nCREATED: 26 May 2022 08:02:00 \nSOURCE: YBBBZEZX","YBBB",6,0,"2022-06-01",0,"AUS","K0505/22","29917#K0505/22#YBBB#2022-06-01"
"2022-03-17","J0966/22 NOTAMN\nQ) YBBB/QLRXX/IV/NBO/A/000/999/2738S15243E005\nA) YAMB\nB) 2203170320 C) PERM\nE) AERODROME AND APPROACH LIGHTING AMD\nADD NOTE:\nALS TYPE AND LENGTH: RWY 15 - DISTANCE CODED CL: 905M\nWITHIN NOTE 5:\nDELETE REF AIP ENR 1.5, PARA 4.7.3\nAMD ENR SUP AUSTRALIA\nCREATED: 17 Mar 2022 03:20:00 \nSOURCE: YBBBZEZX","YAMB",76,0,"2022-06-01",0,"AUS","J0966/22","13841#J0966/22#YAMB#2022-06-01"
"2022-03-07","H1319/22 NOTAMN\nQ) YMMM/QOBCE/IV/M/AE/000/999/3156S11558E005\nA) YPPH\nB) 2203072200 C) 2206081000 EST\nD) HJ\nE) OBST CRANE 400FT AMSL BRG 134 MAG 4370M FM ARP\nINFRINGES INNER HORIZONTAL SFC BY 210FT\nCREATED: 04 Mar 2022 07:39:00 \nSOURCE: YBBBZEZX","YPPH",86,0,"2022-06-01",0,"AUS","H1319/22","26451#H1319/22#YPPH#2022-06-01"
"2022-06-07","N1357/22 NOTAMN\nQ) YBBB/QCALS/IV/B/E/000/999/2633S14846E200\nA) YBBB\nB) 2206071445 C) 2206072015\nE) A/G FAC ACC/FIA BRISBANE CENTRE 126.0 ROMA AREA SUBJ TO INTRP\nALTN 118.95 OR HF\nCREATED: 30 May 2022 09:50:00 \nSOURCE: YBBBZEZX","YBBB",-6,0,"2022-06-01",0,"AUS","N1357/22","29924#N1357/22#YBBB#2022-06-01"
"2022-06-01","D2171/22 NOTAMR D2143/22\nQ) YBBB/QRTCA/IV/BO/W/085/600/1547S13040E150\nA) YBBB\nB) 2206010514 C) 2206030845\nD) 2206010514 TO 2206010845\n   2206012230 TO 2206020245\n   2206020445 TO 2206020845\n   2206022245 TO 2206030245\n   2206030445 TO 2206030845\nE) TEMPO RESTRICTED AREA R253 ACT (RA2) DUE MIL FLYING\nREF AIP SUP H51/22 - MILITARY EXERCISE 'DIAMOND STORM', NORTHERN\nTERRITORY\nF) 8500FT AMSL G) FL600\nCREATED: 01 Jun 2022 05:15:00 \nSOURCE: YBBBZEZX","YBBB",0,0,"2022-06-01",0,"AUS","D2171/22","29873#D2171/22#YBBB#2022-06-01"
"2022-06-28","N1178/22 NOTAMN\nQ) YBBB/QNMCT/IV/BO/AE/000/999/2110S14911E150\nA) YBMK\nB) 2206282200 C) 2207010600\nD) DAILY 2200/0600\nE) VOR/DME 'MK' 112.7/74X ON TEST, DO NOT USE\nFALSE INDICATIONS POSSIBLE\nEXCEPT WITH 30MIN PN FOR OPR RQMNTS\nCREATED: 15 May 2022 22:05:00 \nSOURCE: YBBBZEZX","YBMK",-27,0,"2022-06-01",0,"AUS","N1178/22","13858#N1178/22#YBMK#2022-06-01"
"2022-05-31","F1600/22 NOTAMR F0661/22\nQ) YMMM/QNDXX/IV/BO/AE/000/999/2023S11838E150\nA) YPPD\nB) 2205311427 C) 2206300000 EST\nE) DME 'PD' 114.1/88X REDUCED RANGE\nCREATED: 31 May 2022 14:27:00 \nSOURCE: YBBBZEZX","YPPD",1,0,"2022-06-01",0,"AUS","F1600/22","27788#F1600/22#YPPD#2022-06-01"
"2021-12-01","E3111/21 NOTAMN\nQ) YUXX/QRRCH/IV/BO/W/000/999/3014S13202E999\nA) YMMM/YBBB\nB) 2112011600 C) PERM\nE) PROHIBITED, RESTRICTED AND DANGER AREAS AMD\nRESTRICTED AREAS AUTHORITY\nR125A, R125B, R135, R235, R608\n(106) 1RSU OPS FLTCDR\nLIST OF RELEVANT CONTACT NUMBERS AMD\n(106)08 7374 7020\nDELETE (108)08 7389 4012\nAMD EN ROUTE SUPPLEMENT AUSTRALIA (ERSA\nCREATED: 09 Nov 2021 03:02:00 \nSOURCE: YBBBZEZX","YBBB",182,1,"2022-06-01",0,"AUS","E3111/21","29905#E3111/21#YBBB#2022-06-01"
"2022-05-15","F1402/22 NOTAMN\nQ) YMMM/QNDAS/IV/BO/AE/000/999/2511S13058E150\nA) YAYE\nB) 2205150226 C) 2206110600\nE) DME 'AYE' 117.1/118X NOT AVBL\nCREATED: 15 May 2022 02:25:00 \nSOURCE: YBBBZEZX","YAYE",17,0,"2022-06-01",0,"AUS","F1402/22","13846#F1402/22#YAYE#2022-06-01"
"2022-06-05","F1506/22 NOTAMN\nQ) YMMM/QWULW/IV/BO/AW/000/004/3336S15047E005\nA) YSRI\nB) 2206052130 C) 2206120630\nD) DAILY 2130/0630\nE) UA (2X MULTI ROTOR 16KG AND 38KG) OPR\nWI 800M PSN 333951S 1505045E (ANGUS)\nBRG 128 MAG 5.0NM FM ARP\nOPR IN CTC WITH ATC\nOPR CTC TEL: 0412 420 769\nF) SFC G) 400FT AGL\nCREATED: 25 May 2022 03:57:00 \nSOURCE: YBBBZEZX","YSRI",-4,0,"2022-06-01",0,"AUS","F1506/22","13948#F1506/22#YSRI#2022-06-01"
"2022-05-22","F1485/22 NOTAMR F1484/22\nQ) YMMM/QCALS/IV/B/E/000/999/2849S12632E200\nA) YMMM\nB) 2205222027 C) 2206230600\nE) A/G FAC MELBOURNE CENTRE 130.9 (WARBURTON AREA) SUBJ TO INTRP\nALTN FREQ 124.9 HF OR AS DIRECTED BY ATC\nCREATED: 22 May 2022 20:27:00 \nSOURCE: YBBBZEZX","YMMM",10,0,"2022-06-01",0,"AUS","F1485/22","34325#F1485/22#YMMM#2022-06-01"
"2022-06-02","H3225/22 NOTAMN\nQ) YMMM/QOBCE/IV/M/AE/000/999/3518S14912E005\nA) YSCB\nB) 2206022300 C) 2206030500\nE) OBST CRANE 95FT AGL BRG 283 MAG 1.67NM FM ARP\nINFRINGES INNER HORIZONTAL SFC BY 115FT\nCREATED: 30 May 2022 23:44:00 \nSOURCE: YBBBZEZX","YSCB",-1,0,"2022-06-01",0,"AUS","H3225/22","13973#H3225/22#YSCB#2022-06-01"
"2022-05-16","H2922/22 NOTAMN\nQ) YMMM/QOBCE/IV/M/AE/000/999/3802S14428E005\nA) YMAV\nB) 2205162100 C) 2206280700\nD) HJ\nE) OBST CRANE 98FT AGL\nBRG 031 MAG 1.34NM FM ARP\nCREATED: 16 May 2022 04:30:00 \nSOURCE: YBBBZEZX","YMAV",16,0,"2022-06-01",0,"AUS","H2922/22","13921#H2922/22#YMAV#2022-06-01"
"2022-05-20","N1233/22 NOTAMR N1231/22\nQ) YBBB/QPIAU/I/NBO/A/000/999/2810S15330E005\nA) YBCG\nB) 2205200030 C) 2206220600 EST\nE) RNAV-Y ARRIVAL RWY 32 FM THE SOUTH EAST VIA LAMSI NOT AVBL\nDUE TO ENVIRONMENTAL ASSESSMENT LIMITATIONS\nCREATED: 20 May 2022 00:30:00 \nSOURCE: YBBBZEZX","YBCG",12,0,"2022-06-01",0,"AUS","N1233/22","13889#N1233/22#YBCG#2022-06-01"
"2022-06-02","N1351/22 NOTAMN\nQ) YBBB/QPILT/I/NBO/A/000/999/1915S14646E005\nA) YBTL\nB) 2206021200 C) 2206021600\nE) STRAIGHT IN INSTR APCH TO RWY 01 AUTHORISED TO CIRCLING MINIMA\nONLY\nDUE TO DISPLACED THR RWY 01 PUBLISHED BY SEPARATE NOTAM\nCREATED: 30 May 2022 05:23:00 \nSOURCE: YBBBZEZX","YBTL",-1,0,"2022-06-01",0,"AUS","N1351/22","26321#N1351/22#YBTL#2022-06-01"
"2022-01-09","H0075/22 NOTAMR H0074/22\nQ) YMMM/QMDCH/IV/NBO/A/000/999/3357S15111E005\nA) YSSY\nB) 2201092309 C) PERM\nE) RUNWAY DISTANCE SUPPLEMENT AMD\nRWY 25  APPROACH GRADIENT 3.4\nRWY 16L APPROACH GRADIENT 3.0\nSUPPLEMENTARY TAKEOFF DISTANCES\nRWY07-  1356(1.6) 1717(1.9) 1982(2.2) 2172(2.5) 2475(3.3)\nRWY25-  1938(1.9) 2468(2.2) 2558(2.5)\nRWY34L- 3455(1.6) 3707(1.9) 3840(2.2) 3936(2.5)\nAMD EN ROUTE SUPPLEMENT AUSTRALIA (ERSA\nCREATED: 09 Jan 2022 23:09:00 \nSOURCE: YBBBZEZX","YSSY",143,1,"2022-06-01",0,"AUS","H0075/22","26520#H0075/22#YSSY#2022-06-01"
"2022-05-13","J1633/22 NOTAMR J1628/22\nQ) YBBB/QOLAS/IV/M/AE/000/999/1225S13053E005\nA) YPDN\nB) 2205130315 C) 2208150300 EST\nE) OBST LGT ON RADAR 180FT AMSL NOT AVBL BRG 307 MAG 1NM FM ARP\nCREATED: 13 May 2022 03:15:00 \nSOURCE: YBBBZEZX","YPDN",19,0,"2022-06-01",0,"AUS","J1633/22","26425#J1633/22#YPDN#2022-06-01"
"2022-03-24","F0762/22 NOTAMN\nQ) YMMM/QNNXX/IV/BO/AE/000/999/3336S15047E150\nA) YSRI\nB) 2203240357 C) PERM\nE) RADIO NAVIGATION AND LANDING AIDS AMD\nTACAN 'RIC' 110.7/44X 333626.2S 1504756.1E\nAMEND EN ROUTE SUPPLEMENT AUSTRALIA (ERSA\nCREATED: 24 Mar 2022 03:57:00 \nSOURCE: YBBBZEZX","YSRI",69,0,"2022-06-01",0,"AUS","F0762/22","13952#F0762/22#YSRI#2022-06-01"
"2022-05-25","J1804/22 NOTAMR J1668/22\nQ) YBBB/QMXLC/IV/M/A/000/999/2723S15307E005\nA) YBBN\nB) 2205252319 C) 2206300000 EST\nE) INTERNATIONAL APRON TAXILANE BEHIND BAYS 74B-79 NOT AVBL\nTWY C9 NOT AVBL\nREFER METHOD OF WORKING PLAN 21/02\nCREATED: 25 May 2022 23:18:00 \nSOURCE: YBBBZEZX","YBBN",7,0,"2022-06-01",0,"AUS","J1804/22","26335#J1804/22#YBBN#2022-06-01"
"2022-05-31","J1890/22 NOTAMN\nQ) YBBB/QMDCH/IV/NBO/A/000/999/1653S14545E005\nA) YBCS\nB) 2205310806 C) PERM\nE) RWY 15 DECLARED DIST AND GRADIENT CHANGES AMD\nRWY  TODA\n15   3256(6.93)\nSUPPLEMENTARY TKOF DISTANCES:\nRWY15- 2933(1.6) 3046(1.9) 3084(2.2) 3113(2.5) 3169(3.3) 3226(5.0\nCREATED: 31 May 2022 08:06:00 \nSOURCE: YBBBZEZX","YBCS",1,0,"2022-06-01",0,"AUS","J1890/22","26361#J1890/22#YBCS#2022-06-01"
"2022-06-01","J1715/22 NOTAMN\nQ) YBBB/QICAS/I/NBO/A/000/999/2810S15330E005\nA) YBCG\nB) 2206012200 C) 2206030430\nD) 2206012200 TO 2206020430\n   2206022200 TO 2206030430\nE) ILS 'ICG' 111.1 RWY 14 NOT AVBL\nEXC WITH 15MIN PN FOR OPR RQMNTS\nCREATED: 20 May 2022 04:47:00 \nSOURCE: YBBBZEZX","YBCG",0,0,"2022-06-01",0,"AUS","J1715/22","13877#J1715/22#YBCG#2022-06-01"
"2022-05-17","H2937/22 NOTAMR H2681/22\nQ) YMMM/QMHAS/IV/NBO/A/000/999/3336S15047E005\nA) YSRI\nB) 2205170019 C) 2206300100\nE) RWY 10/28 WESTERN HOOK CABLE NOT AVBL\nCREATED: 17 May 2022 00:19:00 \nSOURCE: YBBBZEZX","YSRI",15,0,"2022-06-01",0,"AUS","H2937/22","13956#H2937/22#YSRI#2022-06-01"
"2022-06-01","H3262/22 NOTAMR H3119/22\nQ) YMMM/QICCT/I/NBO/A/000/999/3518S14912E010\nA) YSCB\nB) 2206012230 C) 2206020800\nE) ILS 'ICB' 109.5 RWY 35 ON TEST, DO NOT USE\nFALSE INDICATIONS POSSIBLE\nCREATED: 01 Jun 2022 06:07:00 \nSOURCE: YBBBZEZX","YSCB",0,0,"2022-06-01",0,"AUS","H3262/22","13972#H3262/22#YSCB#2022-06-01"
"2022-05-30","E1275/22 NOTAMN\nQ) YMMM/QRRCA/IV/BO/W/020/450/3109S11438E070\nA) YMMM\nB) 2205300000 C) 2206030700\nD) 2205300000 TO 2205300900\n   2205310000 TO 2205310900\n   2206010000 TO 2206010900\n   2206020000 TO 2206020800\n   2206030000 TO 2206030700\nE) PEARCE AIRSPACE R168AB ACT (RA2)\nDUE MIL FLYING/NON-FLYING\nF) 2000FT AMSL G) FL450\nCREATED: 29 May 2022 03:42:00 \nSOURCE: YBBBZEZX","YMMM",2,0,"2022-06-01",0,"AUS","E1275/22","34310#E1275/22#YMMM#2022-06-01"
"2022-06-01","D2159/22 NOTAMR D2149/22\nQ) YBBB/QRRCA/IV/BO/W/100/260/3159S14957E065\nA) YBBB\nB) 2206012300 C) 2206030500\nD) 2206012300 TO 2206020500\n   2206030200 TO 2206030500\nE) WILLIAMTOWN WEST AIRSPACE R559B ACT (RA2)\nTIMES MAY VARY AT SHORT NOTICE\nPILOTS RESPONSIBILITY TO CK AND MNT STS\nF) 10000FT AMSL G) FL260\nCREATED: 01 Jun 2022 02:54:00 \nSOURCE: YBBBZEZX","YBBB",0,0,"2022-06-01",0,"AUS","D2159/22","29884#D2159/22#YBBB#2022-06-01"
"2022-04-29","F1197/22 NOTAMR F0918/22\nQ) YMMM/QWULW/IV/BO/AW/000/002/3357S15111E005\nA) YSSY\nB) 2204290345 C) 2206300700 EST\nD) DAILY 2100/0700\nE) UA (MULTICOPTER BELOW 7KG) OPR BRG 095 MAG 4.1NM FM ARP\nOPR WI 1000M OF PSN 335804S 1511525E \nOPR WILL MNT TWR FREQ 120.50\nCTC TEL: 0438 664 622\nF) SFC G) 200FT AGL\nCREATED: 29 Apr 2022 03:45:00 \nSOURCE: YBBBZEZX","YSSY",33,0,"2022-06-01",0,"AUS","F1197/22","26485#F1197/22#YSSY#2022-06-01"
"2022-05-16","H2926/22 NOTAMR H2918/22\nQ) YMMM/QLRXX/IV/NBO/A/000/999/3802S14428E005\nA) YMAV\nB) 2205160536 C) PERM\nE) RWY THRESHOLD IDENTIFICATION LGT RWY 18/36 DECOMISSIONED\nCREATED: 16 May 2022 05:36:00 \nSOURCE: YBBBZEZX","YMAV",16,0,"2022-06-01",0,"AUS","H2926/22","13920#H2926/22#YMAV#2022-06-01"
"2022-05-09","F1335/22 NOTAMN\nQ) YMMM/QWYLW/IV/M/W/005/013/3815S14425E015\nA) YMMM\nB) 2205092200 C) 2206030700\nD) MON - FRI 2200/0700\nE) OCULAR HAZARD ASSOCIATED WITH LIDAR LASER USE\nDURING AERIAL SURVEY OPS AT BARWON HEADS AD (YBRS)\nTHE HAZARD EXISTS WI: 250FT BLW SURVEY ACFT WHEN LASER ACTIVATED LIVE\nRUN BROADCASTS WILL BE MADE\nACFT TYPE: B505 CALLSIGN: VH-TLZ AND VH-TLV\nFOR FURTHER INFO TEL: 0437 518 721\nLATERAL LIMITS: OPR AREA IS WITHIN 15NM OF YBRS (OVER LAND)\n\nF) 500FT AGL G) 1300FT AGL\nCREATED: 09 May 2022 03:01:00 \nSOURCE: YBBBZEZX","YMMM",23,0,"2022-06-01",0,"AUS","F1335/22","34328#F1335/22#YMMM#2022-06-01"
"2022-03-03","H1282/22 NOTAMN\nQ) YMMM/QFAXX/IV/NBO/A/000/999/4133S14713E005\nA) YMLT PART 1 OF 2\nB) 2203030644 C) PERM\nE) LOCAL TRAFFIC REGULATIONS AMD\nADD NOTES:\n1. INSTRUMENT APPROACH TRAINING \n    A. INSTRUMENT APPROACH TRAINING AVAILABILITY CAN BE FOUND VIA    \n    WWW.TAS.BOOKAWK.COM  \n    B. ALL AIRCRAFT PLANNING PRACTICE INSTRUMENT APCH DURING TWR HR  \n    RQ PRIOR ATC APPROVAL. PILOTS SHOULD BOOK A SLOT ONLINE AT       \n    WWW.TAS.BOOKAWK.COM. \n    C. PRACTICE APPROACHES TO THE NON-DUTY RUNWAY MAY BE SUBJECT TO  \n    EXTENSIVE DELAYS.\n\n2. CIRCUIT TRAINING \n    A. CIRCUIT TRAINING AVAILABILITY CAN BE FOUND VIA                \n    WWW.TAS.BOOKAWK.COM  \n    B. ALL AIRCRAFT PLANNING CIRCUIT TRAINING DURING TWR HR SHOULD   \n    BOOK A SLOT ONLINE AT WWW.TAS.BOOKAWK.COM.\n  \n3. CTR/A AIRWORK \n    A. ALL AIRCRAFT PLANNING AWK OTHER THAN CIRCUIT TRAINING OR      \n    INSTRUMENT APPROACH TRAINING SHOULD COORDINATE VIA PHONE WITH    \n    LAUNCESTON TOWER PRIOR TO OPERATING.\n\nFLIGHT PROCEDURES AMD NOTES:\n1. OUTSIDE TWR HR, ALL PILOTS ARE REQUIRED TO BCST THEIR INTENTIONS\nON CTAF BEFORE OPERATING ON RWY.\nEND PART 1 OF 2\nCREATED: 03 Mar 2022 06:47:00 \nSOURCE: YBBBZEZX","YMLT",90,0,"2022-06-01",0,"AUS","H1282/22","13929#H1282/22#YMLT#2022-06-01"
"2022-04-26","G0011/22 NOTAMN\nQ) YUXX/QPHCH/IV/BO/E/000/999/2537S13421E999\nA) YBBB/YMMM\nB) 2204260006 C) PERM\nE) AIP BOOK ENR 5.2 MILITARY EXERCISE AND TRAINING AREAS\nAMD 2.9 WILLIAMTOWN AAR AND AEW(AND) C AIRSPACE\nWM83 ANCHOR PATTERN AMD LAST COORDINATE 311800.0S 1551900.0E AMD\nAUSTRALIAN INFORMATION PUBLICATION (AIP) EFFECTIVE 16 JUNE 2022\nCREATED: 26 Apr 2022 00:06:00 \nSOURCE: YBBBZEZX","YMMM",36,0,"2022-06-01",0,"AUS","G0011/22","34339#G0011/22#YMMM#2022-06-01"
"2022-05-30","E1284/22 NOTAMN\nQ) YMMM/QRRCA/IV/BO/W/000/490/3445S15143E120\nA) YMMM\nB) 2205302130 C) 2206021200\nD) 2205302130 TO 2205311200\n   2205312300 TO 2206011200\n   2206012130 TO 2206021200\nE) TASMAN SEA AIRSPACE R495ABC ACT (RA2) DUE MIL FLYING AND\nNON-FLYING\nFOR SAR, MEDICAL EMERGENCY EVACUATION (MEDEVAC) AND FLOOD OR FIRE\nRELIEF, FIRE FIGHTING (FFR) ACFT CTC 02 9537 4652 OR 02 6128 4339\nAFTER HOURS (AH) TO ARRANGE ACCESS\nPOINT OF CONTACT: FLEET EXERCISE COORDINATOR 0411 253 135\nF) SFC G) FL490\nCREATED: 30 May 2022 04:03:00 \nSOURCE: YBBBZEZX","YMMM",2,0,"2022-06-01",0,"AUS","E1284/22","34304#E1284/22#YMMM#2022-06-01"
"2022-05-27","K0502/22 NOTAMN\nQ) YBBB/QSTAH/IV/BO/A/000/999/1757S12214E005\nA) YBRM\nB) 2205270000 C) 2206021145\nE) ATS HRS AMD\nSUN-FRI 0120-1000\nSAT     0000-0945\nCREATED: 26 May 2022 04:27:00 \nSOURCE: YBBBZEZX","YBRM",5,0,"2022-06-01",0,"AUS","K0502/22","13850#K0502/22#YBRM#2022-06-01"
"2022-03-23","K0299/22 NOTAMR K0298/22\nQ) YUXX/QARXX/IV/NBO/E/000/999/2348S13354E999\nA) YBBB/YMMM\nB) 2203230259 C) PERM\nE) DAH - SECTION 25 ED01 WPT NAME CORRECTION AMD\n320135.6S 1451905.1E (KADUV/WPT\nCREATED: 23 Mar 2022 02:59:00 \nSOURCE: YBBBZEZX","YBBB",70,0,"2022-06-01",0,"AUS","K0299/22","29923#K0299/22#YBBB#2022-06-01"
"2022-04-04","J1201/22 NOTAMN\nQ) YBBB/QMHXX/IV/NBO/A/000/999/1431S13223E005\nA) YPTN\nB) 2204040516 C) PERM\nE) PHYSICAL CHARACTERISTICS ARRESTING GEAR AMD\nRWY 14 (5)     BAK 12/14      ------------     BAK 12/14      RWY32\n               88(288)                         462(1515)\nAMD NOTE 1 TO READ:\n1. RECESSED BI-DIRECTIONAL BAK 12/14 HOOKCABLES INSTL 88M (288FT) FM\nTHR RWY 14 AND 462M (1515FT) FM THR RWY 32. MARKED BY DAYGLO ORANGE\nDISCS.\nAMEND EN ROUTE SUPPLEMENT AUSTRALIA (ERSA\nCREATED: 04 Apr 2022 05:16:00 \nSOURCE: YBBBZEZX","YPTN",58,0,"2022-06-01",0,"AUS","J1201/22","26468#J1201/22#YPTN#2022-06-01"
